country,ISO3C,imfcode,year,flow,USD,EUR,Home,Other,Unclassified,Other_Excl_USDEUR
Costa Rica,CRI,238,2016,Export,99.3297755324911,0.30049585130119,,,0.0,0.36972862482070923
Costa Rica,CRI,238,2016,Import,97.5688708239673,2.05485205455103,,,0.0,0.3762771189212799
Costa Rica,CRI,238,2017,Export,99.0352245570037,0.40437251760617,,,0.0,0.5604029297828674
Costa Rica,CRI,238,2017,Import,97.1179473045742,2.4152073947745,,,0.0,0.46684530377388
Costa Rica,CRI,238,2018,Export,98.7909303712686,0.468609973241309,,,0.0,0.740459680557251
Costa Rica,CRI,238,2018,Import,97.115682199009,2.35933979708591,,,0.0,0.52497798204422
Costa Rica,CRI,238,2019,Export,98.98,0.58164,,,0.0,0.4383600056171417
Costa Rica,CRI,238,2019,Import,96.7,2.4,,,0.0,0.8999999761581421
Cote d'Ivoire,CIV,662,2016,Export,8.43241737120239,72.3043225736535,19.0233080491841,0.23995200596002064,0.0,19.263259887695312
Cote d'Ivoire,CIV,662,2016,Import,9.11692819986924,69.1633054797733,21.3524762017683,0.3672901185891675,0.0,21.71976661682129
Cote d'Ivoire,CIV,662,2017,Export,11.1347100864784,73.3942176558604,15.2966941244907,0.17437813317050654,0.0,15.47107219696045
Cote d'Ivoire,CIV,662,2017,Import,12.1319163658882,67.4598798529896,19.8536759481987,0.5545278329234975,0.0,20.408203125
Cote d'Ivoire,CIV,662,2018,Export,8.21272799517545,74.1169120053564,17.4127703534133,0.25758964605483925,0.0,17.670360565185547
Cote d'Ivoire,CIV,662,2018,Import,12.0422784039248,72.5069124146036,15.3050529987285,0.14575618274309932,0.0,15.450809478759766
Cote d'Ivoire,CIV,662,2019,Export,9.12023943241737,74.8409997358414,15.491841023308,0.5469198084332447,0.0,16.038761138916016
Cote d'Ivoire,CIV,662,2019,Import,13.1169281998692,71.1633054797733,14.0524762017684,1.6672901185891078,0.0,15.719766616821289
Croatia,HRV,960,1998,Export,36.0,61.0,,,0.0,3.0
Croatia,HRV,960,1998,Import,24.0,72.0,,,0.0,4.0
Croatia,HRV,960,1999,Export,33.0,62.0,,,0.0,5.0
Croatia,HRV,960,1999,Import,24.0,72.0,,,0.0,4.0
Croatia,HRV,960,2000,Export,36.0,60.0,,,0.0,4.0
Croatia,HRV,960,2000,Import,26.0,70.0,,,0.0,4.0
Croatia,HRV,960,2001,Export,32.900001525878906,62.95594787597656,,,0.0,4.144050598144531
Croatia,HRV,960,2001,Import,24.399999618530273,72.70121765136719,,,0.0,2.898782730102539
Croatia,HRV,960,2002,Export,30.13005256652832,69.44869232177734,,,0.0,0.42125511169433594
Croatia,HRV,960,2002,Import,20.623666763305664,77.14722442626953,,,0.0,2.2291088104248047
Croatia,HRV,960,2003,Export,27.790250778198242,71.91077423095703,,,0.0,0.29897499084472656
Croatia,HRV,960,2003,Import,18.805349349975586,77.95791625976562,,,0.0,3.236734390258789
Croatia,HRV,960,2004,Export,30.71685218811035,69.20635986328125,,,0.0,0.07678794860839844
Croatia,HRV,960,2004,Import,19.369401931762695,77.52238464355469,,,0.0,3.108213424682617
Croatia,HRV,960,2005,Export,29.42247200012207,71.22325897216797,,,0.0,-0.6457309722900391
Croatia,HRV,960,2005,Import,21.99468231201172,73.73928833007812,,,0.0,4.266029357910156
Croatia,HRV,960,2006,Export,29.966188430786133,71.69850158691406,,,0.0,-1.6646900177001953
Croatia,HRV,960,2006,Import,22.158464431762695,73.25501251220703,,,0.0,4.586523056030273
Croatia,HRV,960,2007,Export,26.765901565551758,74.29966735839844,,,0.0,-1.0655689239501953
Croatia,HRV,960,2007,Import,21.665729522705078,73.63851928710938,,,0.0,4.695751190185547
Croatia,HRV,960,2008,Export,26.094064712524414,75.57727813720703,,,0.0,-1.6713428497314453
Croatia,HRV,960,2008,Import,22.380220413208008,71.2889175415039,,,0.0,6.330862045288086
Croatia,HRV,960,2009,Export,22.73581886291504,81.04449462890625,,,0.0,-3.780313491821289
Croatia,HRV,960,2009,Import,20.107051849365234,75.82666015625,,,0.0,4.066287994384766
Croatia,HRV,960,2010,Export,21.017086029052734,77.30250549316406,,,0.0,1.6804084777832031
Croatia,HRV,960,2010,Import,23.068140029907227,72.31859588623047,,,0.0,4.613264083862305
Croatia,HRV,960,2011,Export,17.122800827026367,80.6424331665039,,,0.0,2.2347660064697266
Croatia,HRV,960,2011,Import,24.063005447387695,71.308349609375,,,0.0,4.628644943237305
Croatia,HRV,960,2012,Export,16.079999923706055,81.04000091552734,,2.8799991607666016,0.0,2.8799991607666016
Croatia,HRV,960,2012,Import,24.600000381469727,70.37999725341797,,5.020002365112305,0.0,5.020002365112305
Croatia,HRV,960,2013,Export,16.440000534057617,80.02999877929688,,3.530000686645508,0.0,3.530000686645508
Croatia,HRV,960,2013,Import,24.0,70.62000274658203,,5.379997253417969,0.0,5.379997253417969
Croatia,HRV,960,2014,Export,17.404813766479492,77.69722747802734,,4.897958755493164,0.0,4.897958755493164
Croatia,HRV,960,2014,Import,23.40057373046875,70.00980377197266,,6.589622497558594,0.0,6.589622497558594
Croatia,HRV,960,2016,Export,20.65476417541504,75.3821792602539,,3.9630565643310547,0.0,3.9630565643310547
Croatia,HRV,960,2016,Import,20.813968658447266,72.88361358642578,,6.302417755126953,0.0,6.302417755126953
Croatia,HRV,960,2018,Export,19.90335464477539,76.84290313720703,,3.253742218017578,0.0,3.253742218017578
Croatia,HRV,960,2018,Import,19.698646545410156,74.00484466552734,,6.2965087890625,0.0,6.2965087890625
Cyprus,CYP,423,2003,Export,34.099998474121094,30.0,0.0,35.900001525878906,0.0,35.900001525878906
Cyprus,CYP,423,2003,Import,33.400001525878906,44.900001525878906,0.0,21.699996948242188,0.0,21.699996948242188
Cyprus,CYP,423,2004,Export,28.600000381469727,32.0,0.0,39.400001525878906,0.0,39.400001525878906
Cyprus,CYP,423,2004,Import,30.200000762939453,52.900001525878906,0.0,16.89999771118164,0.0,16.89999771118164
Cyprus,CYP,423,2005,Export,29.0,34.5,0.0,36.5,0.0,36.5
Cyprus,CYP,423,2005,Import,28.299999237060547,55.0,0.0,16.700000762939453,0.0,16.700000762939453
Cyprus,CYP,423,2006,Export,31.5,37.0,0.0,31.5,0.0,31.5
Cyprus,CYP,423,2006,Import,28.0,56.0,0.0,16.0,0.0,16.0
Cyprus,CYP,423,2007,Export,45.70000076293945,36.31085968017578,0.0,17.989139556884766,0.0,17.989139556884766
Cyprus,CYP,423,2007,Import,33.70000076293945,55.723941802978516,0.0,10.576057434082031,0.0,10.576057434082031
Cyprus,CYP,423,2008,Export,47.599998474121094,40.15663146972656,0.0,12.243370056152344,0.0,12.243370056152344
Cyprus,CYP,423,2008,Import,31.924652099609375,39.87535095214844,0.0,28.199996948242188,0.0,28.199996948242188
Cyprus,CYP,423,2009,Export,50.400001525878906,42.75041198730469,0.0,6.849586486816406,0.0,6.849586486816406
Cyprus,CYP,423,2009,Import,37.978424072265625,42.12157440185547,0.0,19.900001525878906,0.0,19.900001525878906
Cyprus,CYP,423,2010,Export,35.85000228881836,60.43782424926758,0.0,3.7121734619140625,0.0,3.7121734619140625
Cyprus,CYP,423,2010,Import,48.5400390625,45.109954833984375,0.0,6.350006103515625,0.0,6.350006103515625
Cyprus,CYP,423,2011,Export,35.099998474121094,59.95930862426758,0.0,4.940692901611328,0.0,4.940692901611328
Cyprus,CYP,423,2011,Import,50.71070861816406,44.689292907714844,0.0,4.599998474121094,0.0,4.599998474121094
Cyprus,CYP,423,2012,Export,40.75,57.94618606567383,0.0,1.3038139343261719,0.0,1.3038139343261719
Cyprus,CYP,423,2012,Import,53.4238166809082,43.9761848449707,0.0,2.5999984741210938,0.0,2.5999984741210938
Cyprus,CYP,423,2013,Export,41.20000076293945,57.73058319091797,0.0,1.0694160461425781,0.0,1.0694160461425781
Cyprus,CYP,423,2013,Import,53.54627227783203,44.0537223815918,0.0,2.400005340576172,0.0,2.400005340576172
Cyprus,CYP,423,2014,Export,32.29999923706055,63.13157653808594,0.0,4.568424224853516,0.0,4.568424224853516
Cyprus,CYP,423,2014,Import,46.62273025512695,50.37726974487305,0.0,3.0,0.0,3.0
Cyprus,CYP,423,2016,Export,49.91041564941406,49.08958435058594,0.0,1.0,0.0,1.0
Cyprus,CYP,423,2016,Import,50.94831848144531,46.05168914794922,0.0,2.9999923706054688,0.0,2.9999923706054688
Cyprus,CYP,423,2017,Export,54.44454574584961,43.8554573059082,0.0,1.6999969482421875,0.0,1.6999969482421875
Cyprus,CYP,423,2017,Import,51.87869644165039,45.621307373046875,0.0,2.4999961853027344,0.0,2.4999961853027344
Cyprus,CYP,423,2018,Export,53.2693977355957,46.41059875488281,0.0,0.3200035095214844,0.0,0.3200035095214844
Cyprus,CYP,423,2018,Import,50.98106002807617,46.693946838378906,0.0,2.324993133544922,0.0,2.324993133544922
Cyprus,CYP,423,2019,Export,60.20403289794922,39.1259651184082,0.0,0.6700019836425781,0.0,0.6700019836425781
Cyprus,CYP,423,2019,Import,49.953834533691406,47.10116958618164,0.0,2.944995880126953,0.0,2.944995880126953
Czech Republic,CZE,935,1999,Export,13.100000381469727,71.19999694824219,,15.700002670288086,0.0,15.700002670288086
Czech Republic,CZE,935,1999,Import,18.799999237060547,67.30000305175781,,13.89999771118164,0.0,13.89999771118164
Czech Republic,CZE,935,2000,Export,14.399999618530273,69.19999694824219,,16.40000343322754,0.0,16.40000343322754
Czech Republic,CZE,935,2000,Import,20.5,66.9000015258789,,12.599998474121094,0.0,12.599998474121094
Czech Republic,CZE,935,2001,Export,14.100000381469727,68.69999694824219,,17.200002670288086,0.0,17.200002670288086
Czech Republic,CZE,935,2001,Import,19.700000762939453,66.5999984741211,,13.700000762939453,0.0,13.700000762939453
Czech Republic,CZE,935,2002,Export,14.699999809265137,68.19999694824219,,17.10000228881836,0.0,17.10000228881836
Czech Republic,CZE,935,2002,Import,19.5,66.69999694824219,,13.800003051757812,0.0,13.800003051757812
Czech Republic,CZE,935,2003,Export,13.5,70.30000305175781,,16.199996948242188,0.0,16.199996948242188
Czech Republic,CZE,935,2003,Import,18.299999237060547,67.5999984741211,,14.10000228881836,0.0,14.10000228881836
Czech Republic,CZE,935,2004,Export,12.399999618530273,73.4000015258789,,14.19999885559082,0.0,14.19999885559082
Czech Republic,CZE,935,2004,Import,17.299999237060547,71.30000305175781,,11.39999771118164,0.0,11.39999771118164
Czech Republic,CZE,935,2005,Export,12.300000190734863,71.9000015258789,,15.79999828338623,0.0,15.79999828338623
Czech Republic,CZE,935,2005,Import,17.200000762939453,70.5999984741211,,12.200000762939453,0.0,12.200000762939453
Czech Republic,CZE,935,2006,Export,16.399999618530273,68.80000305175781,,14.799997329711914,0.0,14.799997329711914
Czech Republic,CZE,935,2006,Import,18.899999618530273,67.80000305175781,,13.299997329711914,0.0,13.299997329711914
Czech Republic,CZE,935,2007,Export,15.899999618530273,72.0,,12.100000381469727,0.0,12.100000381469727
Czech Republic,CZE,935,2007,Import,22.600000381469727,68.0,,9.399999618530273,0.0,9.399999618530273
Czech Republic,CZE,935,2008,Export,15.0,73.5999984741211,,11.400001525878906,0.0,11.400001525878906
Czech Republic,CZE,935,2008,Import,22.399999618530273,68.30000305175781,,9.299997329711914,0.0,9.299997329711914
Czech Republic,CZE,935,2009,Export,14.899999618530273,76.0,,9.100000381469727,0.0,9.100000381469727
Czech Republic,CZE,935,2009,Import,22.700000762939453,68.9000015258789,,8.39999771118164,0.0,8.39999771118164
Czech Republic,CZE,935,2010,Export,14.0,76.4000015258789,,9.599998474121094,0.0,9.599998474121094
Czech Republic,CZE,935,2010,Import,23.0,68.5,,8.5,0.0,8.5
Czech Republic,CZE,935,2011,Export,14.600000381469727,77.0,,8.399999618530273,0.0,8.399999618530273
Czech Republic,CZE,935,2011,Import,23.5,68.0,,8.5,0.0,8.5
Czech Republic,CZE,935,2012,Export,14.899999618530273,77.19999694824219,,7.900003433227539,0.0,7.900003433227539
Czech Republic,CZE,935,2012,Import,23.799999237060547,68.0,,8.200000762939453,0.0,8.200000762939453
Czech Republic,CZE,935,2013,Export,13.899999618530273,79.0999984741211,,7.000001907348633,0.0,7.000001907348633
Czech Republic,CZE,935,2013,Import,22.600000381469727,68.9000015258789,,8.499998092651367,0.0,8.499998092651367
Czech Republic,CZE,935,2014,Export,14.699999809265137,78.4000015258789,,6.899998664855957,0.0,6.899998664855957
Czech Republic,CZE,935,2014,Import,22.899999618530273,68.4000015258789,,8.69999885559082,0.0,8.69999885559082
Czech Republic,CZE,935,2015,Export,14.5,78.5,,7.0,0.0,7.0
Czech Republic,CZE,935,2015,Import,23.0,68.0,,9.0,0.0,9.0
Czech Republic,CZE,935,2016,Export,14.300000190734863,78.4000015258789,,7.2999982833862305,0.0,7.2999982833862305
Czech Republic,CZE,935,2016,Import,22.799999237060547,68.4000015258789,,8.799999237060547,0.0,8.799999237060547
Czech Republic,CZE,935,2017,Export,13.899999618530273,78.0,,8.100000381469727,0.0,8.100000381469727
Czech Republic,CZE,935,2017,Import,22.100000381469727,69.0,,8.899999618530273,0.0,8.899999618530273
Czech Republic,CZE,935,2018,Export,13.0,79.0,,8.0,0.0,8.0
Czech Republic,CZE,935,2018,Import,20.0,68.0,,12.0,0.0,12.0
Czech Republic,CZE,935,2019,Export,12.5,79.4000015258789,,8.099998474121094,0.0,8.099998474121094
Czech Republic,CZE,935,2019,Import,19.799999237060547,67.69999694824219,,12.500003814697266,0.0,12.500003814697266
Democratic Republic of Congo,COD,636,2014,Export,99.56547303543164,0.428240989806263,,,0.0,0.006285974755883217
Democratic Republic of Congo,COD,636,2014,Import,81.04606420294836,10.984929061948687,,,0.0,7.969006538391113
Democratic Republic of Congo,COD,636,2015,Export,98.271273163191,0.0,,,0.0,1.728726863861084
Democratic Republic of Congo,COD,636,2015,Import,77.24585030297033,0.023161217516863675,,,0.0,22.730987548828125
Democratic Republic of Congo,COD,636,2016,Export,98.55660565753912,0.0,,,0.0,1.4433943033218384
Democratic Republic of Congo,COD,636,2016,Import,50.14260132111959,0.036841626053143645,,,0.0,49.820556640625
Democratic Republic of Congo,COD,636,2017,Export,97.89918571863558,0.0,,,0.0,2.1008143424987793
Democratic Republic of Congo,COD,636,2017,Import,56.902773752197035,0.132767108949448,,,0.0,42.96445846557617
Democratic Republic of Congo,COD,636,2018,Export,98.6076710381825,0.0,,,0.0,1.3923289775848389
Democratic Republic of Congo,COD,636,2018,Import,51.6786662106525,0.014684493875203092,,,0.0,48.30664825439453
Democratic Republic of Congo,COD,636,2019,Export,97.29924525660175,0.0,,,0.0,2.7007546424865723
Democratic Republic of Congo,COD,636,2019,Import,51.822669903321184,0.0,,,0.0,48.177330017089844
Denmark,DNK,128,1999,Export,19.700000762939453,30.0,,50.29999923706055,0.0,50.29999923706055
Denmark,DNK,128,1999,Import,20.899999618530273,32.599998474121094,,46.5,0.0,46.5
Denmark,DNK,128,2000,Export,25.299999237060547,29.399999618530273,,45.30000305175781,0.0,45.30000305175781
Denmark,DNK,128,2000,Import,23.299999237060547,33.099998474121094,,43.60000228881836,0.0,43.60000228881836
Denmark,DNK,128,2001,Export,25.299999237060547,32.79999923706055,,41.900001525878906,0.0,41.900001525878906
Denmark,DNK,128,2001,Import,23.100000381469727,36.29999923706055,,40.599998474121094,0.0,40.599998474121094
Denmark,DNK,128,2002,Export,22.100000381469727,35.70000076293945,,42.19999694824219,0.0,42.19999694824219
Denmark,DNK,128,2002,Import,19.5,37.900001525878906,,42.599998474121094,0.0,42.599998474121094
Denmark,DNK,128,2003,Export,19.5,35.099998474121094,,45.400001525878906,0.0,45.400001525878906
Denmark,DNK,128,2003,Import,18.0,32.29999923706055,,49.70000076293945,0.0,49.70000076293945
Denmark,DNK,128,2004,Export,19.299999237060547,34.29999923706055,,46.400001525878906,0.0,46.400001525878906
Denmark,DNK,128,2004,Import,18.100000381469727,32.70000076293945,,49.19999694824219,0.0,49.19999694824219
Denmark,DNK,128,2010,Export,23.311338424682617,47.16856002807617,,29.52010154724121,0.0,29.52010154724121
Denmark,DNK,128,2010,Import,29.44402313232422,49.17245864868164,,21.38351821899414,0.0,21.38351821899414
Denmark,DNK,128,2012,Export,25.020092010498047,46.18558883666992,,28.79431915283203,0.0,28.79431915283203
Denmark,DNK,128,2012,Import,31.282411575317383,48.74728012084961,,19.970308303833008,0.0,19.970308303833008
Denmark,DNK,128,2014,Export,24.808137893676758,46.41337203979492,,28.77849006652832,0.0,28.77849006652832
Denmark,DNK,128,2014,Import,29.493770599365234,48.21673583984375,,22.289493560791016,0.0,22.289493560791016
Denmark,DNK,128,2016,Export,25.259843826293945,44.95529556274414,,29.784860610961914,0.0,29.784860610961914
Denmark,DNK,128,2016,Import,27.60726547241211,49.60818862915039,,22.7845458984375,0.0,22.7845458984375
Denmark,DNK,128,2018,Export,24.82673454284668,45.558719635009766,,29.614545822143555,0.0,29.614545822143555
Denmark,DNK,128,2018,Import,27.757593154907227,48.857818603515625,,23.38458824157715,0.0,23.38458824157715
Ecuador,ECU,248,2015,Export,99.999129187319,0.000870812681024311,0.0,0.0,0.0,-2.842170943040401e-14
Ecuador,ECU,248,2015,Import,94.7826648072262,3.37780768630798,0.0,1.83952750646586,0.0,1.8395274877548218
Ecuador,ECU,248,2016,Export,99.9998618933276,0.000110669879892739,0.0,2.74367925072738e-05,0.0,2.7436792152002454e-05
Ecuador,ECU,248,2016,Import,93.4632858988655,3.94226049557608,0.0,2.59445360555844,0.0,2.5944535732269287
Ecuador,ECU,248,2017,Export,99.9958164859381,0.00416145035609388,0.0,2.20637057566364e-05,0.0,2.20637066377094e-05
Ecuador,ECU,248,2017,Import,93.471469298531,3.85577402744601,0.0,2.67275667402293,0.0,2.6727566719055176
Ecuador,ECU,248,2018,Export,99.9950909574809,0.00490904251909623,0.0,0.0,0.0,0.0
Ecuador,ECU,248,2018,Import,93.7176446339564,4.10904282042402,0.0,2.17331254561961,0.0,2.1733126640319824
Ecuador,ECU,248,2019,Export,99.9955239204493,0.00447607955072801,0.0,-1.4210854715202e-14,0.0,-2.842170943040401e-14
Ecuador,ECU,248,2019,Import,93.9933538817974,4.0347460798181,0.0,1.97190003838446,0.0,1.9718999862670898
Egypt,EGY,469,2010,Export,89.57746709634169,9.260842270694248,,,0.0,1.161690592765808
Egypt,EGY,469,2010,Import,82.28314555672318,14.463974172016412,,,0.0,3.252880334854126
Egypt,EGY,469,2011,Export,89.79688696039872,9.096916795981961,,,0.0,1.1061962842941284
Egypt,EGY,469,2011,Import,83.71939147011213,13.932670834179293,,,0.0,2.34793758392334
Egypt,EGY,469,2012,Export,89.13819616996751,9.483107987449499,,,0.0,1.3786958456039429
Egypt,EGY,469,2012,Import,84.76087682377563,12.142542415312796,,,0.0,3.096580743789673
Egypt,EGY,469,2013,Export,90.73898015106863,7.86711647992409,,,0.0,1.393903374671936
Egypt,EGY,469,2013,Import,84.67361619761162,12.500818006768712,,,0.0,2.825565814971924
Egypt,EGY,469,2014,Export,89.48147197024575,8.700315703621275,,,0.0,1.8182122707366943
Egypt,EGY,469,2014,Import,85.30155920139852,12.176988108277659,,,0.0,2.5214526653289795
Egypt,EGY,469,2015,Export,88.17946306508998,9.499520842755487,,,0.0,2.3210160732269287
Egypt,EGY,469,2015,Import,84.00284059935753,13.237788215809818,,,0.0,2.759371280670166
Egypt,EGY,469,2016,Export,89.23076201173288,8.950138519721065,,,0.0,1.8190994262695312
Egypt,EGY,469,2016,Import,82.6406952379923,14.637212464414674,,,0.0,2.722092390060425
